,GUID,SMALL_AREA,OBJECTID,NUTS2,NUTS2NAME,NUTS3,NUTS3NAME,COUNTY,COUNTYNAME,CSOED,OSIED,EDNAME,SA_PUB2011,GEOGID.x,Clusters
1349,4c07d11e-1cd2-851d-e053-ca3ca8c0ca7f,48022004,9763,IE05,Southern,IE053,South-West,CC,Cork City,17022,48022,Fair Hill B,48022004,A048022004,6
1350,4c07d11e-1cd3-851d-e053-ca3ca8c0ca7f,48025003,9764,IE05,Southern,IE053,South-West,CC,Cork City,17025,48025,Farranferris B,48025003,A048025003,6
1264,4c07d11e-1c7d-851d-e053-ca3ca8c0ca7f,48068003,9765,IE05,Southern,IE053,South-West,CC,Cork City,17068,48068,Tramore A,48068003,A048068003,5
1265,4c07d11e-1c7e-851d-e053-ca3ca8c0ca7f,48001002,9766,IE05,Southern,IE053,South-West,CC,Cork City,17001,48001,Ballinlough A,48001002,A048001002,5
1461,4c07d11e-1f00-851d-e053-ca3ca8c0ca7f,47235004,9767,IE05,Southern,IE053,South-West,CK,Cork County,18096,47235,Lehenagh,47235004,A047235004,5
1197,4c07d11e-1c3a-851d-e053-ca3ca8c0ca7f,47132029,9768,IE05,Southern,IE053,South-West,CK,Cork County,18086,47132,Douglas,47132029,A047132029,4
1198,4c07d11e-1c3b-851d-e053-ca3ca8c0ca7f,47132034,9769,IE05,Southern,IE053,South-West,CK,Cork County,18086,47132,Douglas,47132034,A047132034,4
1225,4c07d11e-1c56-851d-e053-ca3ca8c0ca7f,47235018,9770,IE05,Southern,IE053,South-West,CK,Cork County,18096,47235,Lehenagh,47235018,A047235018,3
1226,4c07d11e-1c57-851d-e053-ca3ca8c0ca7f,47235029,9771,IE05,Southern,IE053,South-West,CK,Cork County,18096,47235,Lehenagh,47235029,A047235029,4
1227,4c07d11e-1c58-851d-e053-ca3ca8c0ca7f,47235031,9772,IE05,Southern,IE053,South-West,CK,Cork County,18096,47235,Lehenagh,47235031,A047235031,4
1269,4c07d11e-1c82-851d-e053-ca3ca8c0ca7f,47016015,9773,IE05,Southern,IE053,South-West,CK,Cork County,18075,47016,Ballincollig,47016015,A047016015,4
1415,4c07d11e-1eb0-851d-e053-ca3ca8c0ca7f,48009009,9774,IE05,Southern,IE053,South-West,CC,Cork City,17010,48009,Bishopstown E,48009009,A048009009,5
1466,4c07d11e-1f0a-851d-e053-ca3ca8c0ca7f,47072018,9775,IE05,Southern,IE053,South-West,CK,Cork County,18082,47072,Carrigaline,47072018,A047072018,4
1467,4c07d11e-1f0b-851d-e053-ca3ca8c0ca7f,47072037,9776,IE05,Southern,IE053,South-West,CK,Cork County,18082,47072,Carrigaline,47072037,A047072037,5
1282,4c07d11e-1c8f-851d-e053-ca3ca8c0ca7f,48008010,9777,IE05,Southern,IE053,South-West,CC,Cork City,17008,48008,Bishopstown C,48008010,A048008010,6
1294,4c07d11e-1c9b-851d-e053-ca3ca8c0ca7f,48008007,9778,IE05,Southern,IE053,South-West,CC,Cork City,17008,48008,Bishopstown C,48008007,A048008007,2
1295,4c07d11e-1c9c-851d-e053-ca3ca8c0ca7f,48008012,9779,IE05,Southern,IE053,South-West,CC,Cork City,17008,48008,Bishopstown C,48008012,A048008012,5
1360,4c07d11e-1cdd-851d-e053-ca3ca8c0ca7f,48023009,9780,IE05,Southern,IE053,South-West,CC,Cork City,17023,48023,Fair Hill C,48023009,A048023009,6
1361,4c07d11e-1cde-851d-e053-ca3ca8c0ca7f,47054008,9781,IE05,Southern,IE053,South-West,CK,Cork County,18080,47054,Blarney,47054008,A047054008,4
1274,4c07d11e-1c87-851d-e053-ca3ca8c0ca7f,48028004,9782,IE05,Southern,IE053,South-West,CC,Cork City,17027,48028,Gillabbey A,48028004,A048028004,7
1270,4c07d11e-1c83-851d-e053-ca3ca8c0ca7f,47016019,9783,IE05,Southern,IE053,South-West,CK,Cork County,18075,47016,Ballincollig,47016019,A047016019,2
1309,4c07d11e-1caa-851d-e053-ca3ca8c0ca7f,48006007,9784,IE05,Southern,IE053,South-West,CC,Cork City,17006,48006,Bishopstown A,48006007,A048006007,5
1422,4c07d11e-1eba-851d-e053-ca3ca8c0ca7f,47028002,9785,IE05,Southern,IE053,South-West,CK,Cork County,18012,47028,Ballygroman,47028002,A047028002,3
1280,4c07d11e-1c8d-851d-e053-ca3ca8c0ca7f,47016066,9786,IE05,Southern,IE053,South-West,CK,Cork County,18075,47016,Ballincollig,47016066,A047016066,5
1281,4c07d11e-1c8e-851d-e053-ca3ca8c0ca7f,47016016,9787,IE05,Southern,IE053,South-West,CK,Cork County,18075,47016,Ballincollig,47016016,A047016016,4
1321,4c07d11e-1cb6-851d-e053-ca3ca8c0ca7f,048051007/01,9788,IE05,Southern,IE053,South-West,CC,Cork City,17054,48051,Shanakiel,48051007,A048051007,3
1424,4c07d11e-1ebc-851d-e053-ca3ca8c0ca7f,48009012,9789,IE05,Southern,IE053,South-West,CC,Cork City,17010,48009,Bishopstown E,48009012,A048009012,5
1431,4c07d11e-1ec6-851d-e053-ca3ca8c0ca7f,48009005,9790,IE05,Southern,IE053,South-West,CC,Cork City,17010,48009,Bishopstown E,48009005,A048009005,7
1495,4c07d11e-1f46-851d-e053-ca3ca8c0ca7f,47243009,9793,IE05,Southern,IE053,South-West,CK,Cork County,18005,47243,Macroom Urban,47243009,A047243009,3
1395,4c07d11e-1e94-851d-e053-ca3ca8c0ca7f,47243017,9794,IE05,Southern,IE053,South-West,CK,Cork County,18005,47243,Macroom Urban,47243017,A047243017,3
1428,4c07d11e-1ec3-851d-e053-ca3ca8c0ca7f,47028004,9795,IE05,Southern,IE053,South-West,CK,Cork County,18012,47028,Ballygroman,47028004,A047028004,3
1429,4c07d11e-1ec4-851d-e053-ca3ca8c0ca7f,47016009,9796,IE05,Southern,IE053,South-West,CK,Cork County,18075,47016,Ballincollig,47016009,A047016009,4
1451,4c07d11e-1eef-851d-e053-ca3ca8c0ca7f,47016003,9797,IE05,Southern,IE053,South-West,CK,Cork County,18075,47016,Ballincollig,47016003,A047016003,3
1452,4c07d11e-1ef0-851d-e053-ca3ca8c0ca7f,47016006,9798,IE05,Southern,IE053,South-West,CK,Cork County,18075,47016,Ballincollig,47016006,A047016006,3
1453,4c07d11e-1ef1-851d-e053-ca3ca8c0ca7f,47016060,9799,IE05,Southern,IE053,South-West,CK,Cork County,18075,47016,Ballincollig,47016060,A047016060,4
1454,4c07d11e-1ef2-851d-e053-ca3ca8c0ca7f,47016033,9800,IE05,Southern,IE053,South-West,CK,Cork County,18075,47016,Ballincollig,47016033,A047016033,5
1455,4c07d11e-1ef3-851d-e053-ca3ca8c0ca7f,47016034,9801,IE05,Southern,IE053,South-West,CK,Cork County,18075,47016,Ballincollig,47016034,A047016034,6
1403,4c07d11e-1e9c-851d-e053-ca3ca8c0ca7f,47235032,9802,IE05,Southern,IE053,South-West,CK,Cork County,18096,47235,Lehenagh,47235032,A047235032,4
1195,4c07d11e-1c38-851d-e053-ca3ca8c0ca7f,47132031,9803,IE05,Southern,IE053,South-West,CK,Cork County,18086,47132,Douglas,47132031,A047132031,3
1196,4c07d11e-1c39-851d-e053-ca3ca8c0ca7f,47132032,9804,IE05,Southern,IE053,South-West,CK,Cork County,18086,47132,Douglas,47132032,A047132032,3
1304,4c07d11e-1ca5-851d-e053-ca3ca8c0ca7f,47132081,9805,IE05,Southern,IE053,South-West,CK,Cork County,18086,47132,Douglas,47132081,A047132081,3
1432,4c07d11e-1ec7-851d-e053-ca3ca8c0ca7f,47235025,9806,IE05,Southern,IE053,South-West,CK,Cork County,18096,47235,Lehenagh,47235025,A047235025,4
1437,4c07d11e-1ed0-851d-e053-ca3ca8c0ca7f,47235023,9807,IE05,Southern,IE053,South-West,CK,Cork County,18096,47235,Lehenagh,47235023,A047235023,6
1438,4c07d11e-1ed1-851d-e053-ca3ca8c0ca7f,47178004,9808,IE05,Southern,IE053,South-West,CK,Cork County,18092,47178,Inishkenny,47178004,A047178004,4
1494,4c07d11e-1f40-851d-e053-ca3ca8c0ca7f,47072010,9809,IE05,Southern,IE053,South-West,CK,Cork County,18082,47072,Carrigaline,47072010,A047072010,4
1392,4c07d11e-1e8d-851d-e053-ca3ca8c0ca7f,47072009,9810,IE05,Southern,IE053,South-West,CK,Cork County,18082,47072,Carrigaline,47072009,A047072009,4
1393,4c07d11e-1e8e-851d-e053-ca3ca8c0ca7f,47072024,9811,IE05,Southern,IE053,South-West,CK,Cork County,18082,47072,Carrigaline,47072024,A047072024,3
1394,4c07d11e-1e8f-851d-e053-ca3ca8c0ca7f,47072004,9812,IE05,Southern,IE053,South-West,CK,Cork County,18082,47072,Carrigaline,47072004,A047072004,3
1401,4c07d11e-1e9a-851d-e053-ca3ca8c0ca7f,47072007,9813,IE05,Southern,IE053,South-West,CK,Cork County,18082,47072,Carrigaline,47072007,A047072007,3
1402,4c07d11e-1e9b-851d-e053-ca3ca8c0ca7f,47235033,9814,IE05,Southern,IE053,South-West,CK,Cork County,18096,47235,Lehenagh,47235033,A047235033,3
1266,4c07d11e-1c7f-851d-e053-ca3ca8c0ca7f,48002004,9815,IE05,Southern,IE053,South-West,CC,Cork City,17002,48002,Ballinlough B,48002004,A048002004,5
1201,4c07d11e-1c3e-851d-e053-ca3ca8c0ca7f,48044010,9816,IE05,Southern,IE053,South-West,CC,Cork City,17044,48044,Mahon C,48044010,A048044010,4
1212,4c07d11e-1c49-851d-e053-ca3ca8c0ca7f,48042005,9817,IE05,Southern,IE053,South-West,CC,Cork City,17042,48042,Mahon A,48042005,A048042005,4
1224,4c07d11e-1c55-851d-e053-ca3ca8c0ca7f,47132026,9818,IE05,Southern,IE053,South-West,CK,Cork County,18086,47132,Douglas,47132026,A047132026,4
1277,4c07d11e-1c8a-851d-e053-ca3ca8c0ca7f,47132023,9819,IE05,Southern,IE053,South-West,CK,Cork County,18086,47132,Douglas,47132023,A047132023,3
1278,4c07d11e-1c8b-851d-e053-ca3ca8c0ca7f,47235015,9820,IE05,Southern,IE053,South-West,CK,Cork County,18096,47235,Lehenagh,47235015,A047235015,5
1236,4c07d11e-1c61-851d-e053-ca3ca8c0ca7f,47235011,9821,IE05,Southern,IE053,South-West,CK,Cork County,18096,47235,Lehenagh,47235011,A047235011,3
1237,4c07d11e-1c62-851d-e053-ca3ca8c0ca7f,47235010,9822,IE05,Southern,IE053,South-West,CK,Cork County,18096,47235,Lehenagh,47235010,A047235010,4
1329,4c07d11e-1cbe-851d-e053-ca3ca8c0ca7f,48013002,9823,IE05,Southern,IE053,South-West,CC,Cork City,17013,48013,Browningstown,48013002,A048013002,5
1330,4c07d11e-1cbf-851d-e053-ca3ca8c0ca7f,47132071,9824,IE05,Southern,IE053,South-West,CK,Cork County,18086,47132,Douglas,47132071,A047132071,7
1257,4c07d11e-1c76-851d-e053-ca3ca8c0ca7f,48001004,9825,IE05,Southern,IE053,South-West,CC,Cork City,17001,48001,Ballinlough A,48001004,A048001004,5
1199,4c07d11e-1c3c-851d-e053-ca3ca8c0ca7f,48044009,9826,IE05,Southern,IE053,South-West,CC,Cork City,17044,48044,Mahon C,48044009,A048044009,5
1331,4c07d11e-1cc0-851d-e053-ca3ca8c0ca7f,48009002,9827,IE05,Southern,IE053,South-West,CC,Cork City,17010,48009,Bishopstown E,48009002,A048009002,5
1473,4c07d11e-1f17-851d-e053-ca3ca8c0ca7f,47072013,9831,IE05,Southern,IE053,South-West,CK,Cork County,18082,47072,Carrigaline,47072013,A047072013,5
1477,4c07d11e-1f22-851d-e053-ca3ca8c0ca7f,47072026,9832,IE05,Southern,IE053,South-West,CK,Cork County,18082,47072,Carrigaline,47072026,A047072026,5
1342,4c07d11e-1ccb-851d-e053-ca3ca8c0ca7f,47132075,9833,IE05,Southern,IE053,South-West,CK,Cork County,18086,47132,Douglas,47132075,A047132075,3
1343,4c07d11e-1ccc-851d-e053-ca3ca8c0ca7f,47132017,9834,IE05,Southern,IE053,South-West,CK,Cork County,18086,47132,Douglas,47132017,A047132017,3
1344,4c07d11e-1ccd-851d-e053-ca3ca8c0ca7f,47132076,9835,IE05,Southern,IE053,South-West,CK,Cork County,18086,47132,Douglas,47132076,A047132076,4
1319,4c07d11e-1cb4-851d-e053-ca3ca8c0ca7f,48051013,9836,IE05,Southern,IE053,South-West,CC,Cork City,17054,48051,Shanakiel,48051013,A048051013,7
1320,4c07d11e-1cb5-851d-e053-ca3ca8c0ca7f,48051008,9837,IE05,Southern,IE053,South-West,CC,Cork City,17054,48051,Shanakiel,48051008,A048051008,3
1367,4c07d11e-1ce4-851d-e053-ca3ca8c0ca7f,47132078,9838,IE05,Southern,IE053,South-West,CK,Cork County,18086,47132,Douglas,47132078,A047132078,4
1368,4c07d11e-1ce5-851d-e053-ca3ca8c0ca7f,47132067,9839,IE05,Southern,IE053,South-West,CK,Cork County,18086,47132,Douglas,47132067,A047132067,3
1332,4c07d11e-1cc1-851d-e053-ca3ca8c0ca7f,48009001,9840,IE05,Southern,IE053,South-West,CC,Cork City,17010,48009,Bishopstown E,48009001,A048009001,5
1381,4c07d11e-1cf2-851d-e053-ca3ca8c0ca7f,47132008,9841,IE05,Southern,IE053,South-West,CK,Cork County,18086,47132,Douglas,47132008,A047132008,4
1382,4c07d11e-1cf3-851d-e053-ca3ca8c0ca7f,47132073,9842,IE05,Southern,IE053,South-West,CK,Cork County,18086,47132,Douglas,47132073,A047132073,3
1459,4c07d11e-1efe-851d-e053-ca3ca8c0ca7f,47016027,9843,IE05,Southern,IE053,South-West,CK,Cork County,18075,47016,Ballincollig,47016027,A047016027,5
1478,4c07d11e-1f23-851d-e053-ca3ca8c0ca7f,47072028,9844,IE05,Southern,IE053,South-West,CK,Cork County,18082,47072,Carrigaline,47072028,A047072028,3
1479,4c07d11e-1f24-851d-e053-ca3ca8c0ca7f,47072031,9845,IE05,Southern,IE053,South-West,CK,Cork County,18082,47072,Carrigaline,47072031,A047072031,5
1484,4c07d11e-1f30-851d-e053-ca3ca8c0ca7f,47072027,9846,IE05,Southern,IE053,South-West,CK,Cork County,18082,47072,Carrigaline,47072027,A047072027,3
1485,4c07d11e-1f31-851d-e053-ca3ca8c0ca7f,47072030,9847,IE05,Southern,IE053,South-West,CK,Cork County,18082,47072,Carrigaline,47072030,A047072030,2
1354,4c07d11e-1cd7-851d-e053-ca3ca8c0ca7f,47132012,9848,IE05,Southern,IE053,South-West,CK,Cork County,18086,47132,Douglas,47132012,A047132012,4
1279,4c07d11e-1c8c-851d-e053-ca3ca8c0ca7f,47132001,9849,IE05,Southern,IE053,South-West,CK,Cork County,18086,47132,Douglas,47132001,A047132001,4
1430,4c07d11e-1ec5-851d-e053-ca3ca8c0ca7f,47016008,9850,IE05,Southern,IE053,South-West,CK,Cork County,18075,47016,Ballincollig,47016008,A047016008,3
1435,4c07d11e-1ece-851d-e053-ca3ca8c0ca7f,47016052,9851,IE05,Southern,IE053,South-West,CK,Cork County,18075,47016,Ballincollig,47016052,A047016052,4
1460,4c07d11e-1eff-851d-e053-ca3ca8c0ca7f,47016024,9852,IE05,Southern,IE053,South-West,CK,Cork County,18075,47016,Ballincollig,47016024,A047016024,5
1317,4c07d11e-1cb2-851d-e053-ca3ca8c0ca7f,48070006,9853,IE05,Southern,IE053,South-West,CC,Cork City,17070,48070,Tramore C,48070006,A048070006,5
1318,4c07d11e-1cb3-851d-e053-ca3ca8c0ca7f,48070010,9854,IE05,Southern,IE053,South-West,CC,Cork City,17070,48070,Tramore C,48070010,A048070010,6
1305,4c07d11e-1ca6-851d-e053-ca3ca8c0ca7f,47132070,9855,IE05,Southern,IE053,South-West,CK,Cork County,18086,47132,Douglas,47132070,A047132070,4
1306,4c07d11e-1ca7-851d-e053-ca3ca8c0ca7f,47132039,9856,IE05,Southern,IE053,South-West,CK,Cork County,18086,47132,Douglas,47132039,A047132039,3
1496,4c07d11e-1f47-851d-e053-ca3ca8c0ca7f,48009008,9857,IE05,Southern,IE053,South-West,CC,Cork City,17010,48009,Bishopstown E,48009008,A048009008,5
1399,4c07d11e-1e98-851d-e053-ca3ca8c0ca7f,48007004,9858,IE05,Southern,IE053,South-West,CC,Cork City,17007,48007,Bishopstown B,48007004,A048007004,5
1400,4c07d11e-1e99-851d-e053-ca3ca8c0ca7f,48008013,9859,IE05,Southern,IE053,South-West,CC,Cork City,17008,48008,Bishopstown C,48008013,A048008013,5
1356,4c07d11e-1cd9-851d-e053-ca3ca8c0ca7f,47132060,9860,IE05,Southern,IE053,South-West,CK,Cork County,18086,47132,Douglas,47132060,A047132060,4
1267,4c07d11e-1c80-851d-e053-ca3ca8c0ca7f,48070003,9861,IE05,Southern,IE053,South-West,CC,Cork City,17070,48070,Tramore C,48070003,A048070003,5
1268,4c07d11e-1c81-851d-e053-ca3ca8c0ca7f,47132020,9862,IE05,Southern,IE053,South-West,CK,Cork County,18086,47132,Douglas,47132020,A047132020,5
1328,4c07d11e-1cbd-851d-e053-ca3ca8c0ca7f,48070011,9863,IE05,Southern,IE053,South-West,CC,Cork City,17070,48070,Tramore C,48070011,A048070011,4
1379,4c07d11e-1cf0-851d-e053-ca3ca8c0ca7f,48044007,9864,IE05,Southern,IE053,South-West,CC,Cork City,17044,48044,Mahon C,48044007,A048044007,2
1200,4c07d11e-1c3d-851d-e053-ca3ca8c0ca7f,48041001,9865,IE05,Southern,IE053,South-West,CC,Cork City,17041,48041,Knockrea B,48041001,A048041001,4
1213,4c07d11e-1c4a-851d-e053-ca3ca8c0ca7f,48053006,9866,IE05,Southern,IE053,South-West,CC,Cork City,17056,48053,Shandon B,48053006,A048053006,7
1214,4c07d11e-1c4b-851d-e053-ca3ca8c0ca7f,48012010,9867,IE05,Southern,IE053,South-West,CC,Cork City,17012,48012,Blackpool B,48012010,A048012010,7
1526,4c07d11e-204e-851d-e053-ca3ca8c0ca7f,48024006,9868,IE05,Southern,IE053,South-West,CC,Cork City,17024,48024,Farranferris A,48024006,A048024006,6
1366,4c07d11e-1ce3-851d-e053-ca3ca8c0ca7f,47132062,9870,IE05,Southern,IE053,South-West,CK,Cork County,18086,47132,Douglas,47132062,A047132062,3
1218,4c07d11e-1c4f-851d-e053-ca3ca8c0ca7f,47132056,9871,IE05,Southern,IE053,South-West,CK,Cork County,18086,47132,Douglas,47132056,A047132056,3
1405,4c07d11e-1ea2-851d-e053-ca3ca8c0ca7f,47243001,9872,IE05,Southern,IE053,South-West,CK,Cork County,18005,47243,Macroom Urban,47243001,A047243001,5
1471,4c07d11e-1f15-851d-e053-ca3ca8c0ca7f,47072015,9873,IE05,Southern,IE053,South-West,CK,Cork County,18082,47072,Carrigaline,47072015,A047072015,4
1238,4c07d11e-1c63-851d-e053-ca3ca8c0ca7f,47235005,9874,IE05,Southern,IE053,South-West,CK,Cork County,18096,47235,Lehenagh,47235005,A047235005,4
1239,4c07d11e-1c64-851d-e053-ca3ca8c0ca7f,48005004,9875,IE05,Southern,IE053,South-West,CC,Cork City,17005,48005,Ballyphehane B,48005004,A048005004,6
1555,4c07d11e-2074-851d-e053-ca3ca8c0ca7f,48048003,9876,IE05,Southern,IE053,South-West,CC,Cork City,17048,48048,Montenotte B,48048003,A048048003,5
1383,4c07d11e-1cf4-851d-e053-ca3ca8c0ca7f,47132058,9877,IE05,Southern,IE053,South-West,CK,Cork County,18086,47132,Douglas,47132058,A047132058,4
1202,4c07d11e-1c3f-851d-e053-ca3ca8c0ca7f,47132044,9878,IE05,Southern,IE053,South-West,CK,Cork County,18086,47132,Douglas,47132044,A047132044,5
1413,4c07d11e-1eae-851d-e053-ca3ca8c0ca7f,47114005,9881,IE05,Southern,IE053,South-West,CK,Cork County,18266,47114,Coomlogane,47114005,A047114005,5
1474,4c07d11e-1f1f-851d-e053-ca3ca8c0ca7f,47054011,9882,IE05,Southern,IE053,South-West,CK,Cork County,18080,47054,Blarney,47054011,A047054011,3
1369,4c07d11e-1ce6-851d-e053-ca3ca8c0ca7f,47132065,9883,IE05,Southern,IE053,South-West,CK,Cork County,18086,47132,Douglas,47132065,A047132065,4
1380,4c07d11e-1cf1-851d-e053-ca3ca8c0ca7f,47132066,9884,IE05,Southern,IE053,South-West,CK,Cork County,18086,47132,Douglas,47132066,A047132066,4
1229,4c07d11e-1c5a-851d-e053-ca3ca8c0ca7f,47016058,9885,IE05,Southern,IE053,South-West,CK,Cork County,18075,47016,Ballincollig,47016058,A047016058,3
1258,4c07d11e-1c77-851d-e053-ca3ca8c0ca7f,48070004,9886,IE05,Southern,IE053,South-West,CC,Cork City,17070,48070,Tramore C,48070004,A048070004,3
1259,4c07d11e-1c78-851d-e053-ca3ca8c0ca7f,48070002,9887,IE05,Southern,IE053,South-West,CC,Cork City,17070,48070,Tramore C,48070002,A048070002,5
1488,4c07d11e-1f3a-851d-e053-ca3ca8c0ca7f,47235014,9888,IE05,Southern,IE053,South-West,CK,Cork County,18096,47235,Lehenagh,47235014,A047235014,4
1292,4c07d11e-1c99-851d-e053-ca3ca8c0ca7f,47132041,9889,IE05,Southern,IE053,South-West,CK,Cork County,18086,47132,Douglas,47132041,A047132041,5
1293,4c07d11e-1c9a-851d-e053-ca3ca8c0ca7f,47132042,9890,IE05,Southern,IE053,South-West,CK,Cork County,18086,47132,Douglas,47132042,A047132042,3
1315,4c07d11e-1cb0-851d-e053-ca3ca8c0ca7f,47132068,9900,IE05,Southern,IE053,South-West,CK,Cork County,18086,47132,Douglas,47132068,A047132068,4
1316,4c07d11e-1cb1-851d-e053-ca3ca8c0ca7f,47132077,9901,IE05,Southern,IE053,South-West,CK,Cork County,18086,47132,Douglas,47132077,A047132077,5
1289,4c07d11e-1c96-851d-e053-ca3ca8c0ca7f,47132004,9913,IE05,Southern,IE053,South-West,CK,Cork County,18086,47132,Douglas,47132004,A047132004,5
1290,4c07d11e-1c97-851d-e053-ca3ca8c0ca7f,47132038,9914,IE05,Southern,IE053,South-West,CK,Cork County,18086,47132,Douglas,47132038,A047132038,5
1291,4c07d11e-1c98-851d-e053-ca3ca8c0ca7f,47132021,9915,IE05,Southern,IE053,South-West,CK,Cork County,18086,47132,Douglas,47132021,A047132021,4
1416,4c07d11e-1eb1-851d-e053-ca3ca8c0ca7f,48009010,9960,IE05,Southern,IE053,South-West,CC,Cork City,17010,48009,Bishopstown E,48009010,A048009010,5
1423,4c07d11e-1ebb-851d-e053-ca3ca8c0ca7f,48008016,9961,IE05,Southern,IE053,South-West,CC,Cork City,17008,48008,Bishopstown C,48008016,A048008016,5
1472,4c07d11e-1f16-851d-e053-ca3ca8c0ca7f,47072014,9962,IE05,Southern,IE053,South-West,CK,Cork County,18082,47072,Carrigaline,47072014,A047072014,2
1179,4c07d11e-1971-851d-e053-ca3ca8c0ca7f,47033012,10003,IE05,Southern,IE053,South-West,CK,Cork County,18013,47033,Ballymodan,47033012,A047033012,5
1425,4c07d11e-1ebd-851d-e053-ca3ca8c0ca7f,47239003,10004,IE05,Southern,IE053,South-West,CK,Cork County,18193,47239,Liscleary,47239003,A047239003,4
1426,4c07d11e-1ebe-851d-e053-ca3ca8c0ca7f,47239008,10005,IE05,Southern,IE053,South-West,CK,Cork County,18193,47239,Liscleary,47239008,A047239008,3
1249,4c07d11e-1c6e-851d-e053-ca3ca8c0ca7f,48004001,10070,IE05,Southern,IE053,South-West,CC,Cork City,17004,48004,Ballyphehane A,48004001,A048004001,5
1250,4c07d11e-1c6f-851d-e053-ca3ca8c0ca7f,48074001,10071,IE05,Southern,IE053,South-West,CC,Cork City,17074,48074,Turners Cross D,48074001,A048074001,5
1519,4c07d11e-2044-851d-e053-ca3ca8c0ca7f,47064010,10097,IE05,Southern,IE053,South-West,CK,Cork County,18081,47064,Caherlag,47064010,A047064010,3
1589,4c07d11e-20b6-851d-e053-ca3ca8c0ca7f,47279015,10100,IE05,Southern,IE053,South-West,CK,Cork County,18102,47279,Riverstown,47279015,A047279015,3
1504,4c07d11e-202d-851d-e053-ca3ca8c0ca7f,47324005,10103,IE05,Southern,IE053,South-West,CK,Cork County,18006,47324,Mallow North Urban,47324005,A047324005,6
1539,4c07d11e-205e-851d-e053-ca3ca8c0ca7f,47245006,10106,IE05,Southern,IE053,South-West,CK,Cork County,18235,47245,Mallow Rural,47245006,A047245006,3
1520,4c07d11e-2045-851d-e053-ca3ca8c0ca7f,48062007,10107,IE05,Southern,IE053,South-West,CC,Cork City,17062,48062,The Glen B,48062007,A048062007,5
1602,4c07d11e-20cf-851d-e053-ca3ca8c0ca7f,47140005,10109,IE05,Southern,IE053,South-West,CK,Cork County,18230,47140,Dromore,47140005,A047140005,3
1603,4c07d11e-20d0-851d-e053-ca3ca8c0ca7f,047245004/01,10110,IE05,Southern,IE053,South-West,CK,Cork County,18235,47245,Mallow Rural,47245004,A047245004,6
1604,4c07d11e-20d1-851d-e053-ca3ca8c0ca7f,47246007,10111,IE05,Southern,IE053,South-West,CK,Cork County,18007,47246,Mallow South Urban,47246007,A047246007,5
1505,4c07d11e-202e-851d-e053-ca3ca8c0ca7f,47324023,10112,IE05,Southern,IE053,South-West,CK,Cork County,18006,47324,Mallow North Urban,47324023,A047324023,3
1506,4c07d11e-202f-851d-e053-ca3ca8c0ca7f,47324025,10113,IE05,Southern,IE053,South-West,CK,Cork County,18006,47324,Mallow North Urban,47324025,A047324025,3
1540,4c07d11e-205f-851d-e053-ca3ca8c0ca7f,47245013,10115,IE05,Southern,IE053,South-West,CK,Cork County,18235,47245,Mallow Rural,47245013,A047245013,3
1541,4c07d11e-2060-851d-e053-ca3ca8c0ca7f,47245014,10116,IE05,Southern,IE053,South-West,CK,Cork County,18235,47245,Mallow Rural,47245014,A047245014,3
1590,4c07d11e-20b7-851d-e053-ca3ca8c0ca7f,47224004,10119,IE05,Southern,IE053,South-West,CK,Cork County,18094,47224,Knockantota,47224004,A047224004,3
1591,4c07d11e-20b8-851d-e053-ca3ca8c0ca7f,47277012,10120,IE05,Southern,IE053,South-West,CK,Cork County,18101,47277,Rathcooney (Part Rural),47277012,A047277012,3
1592,4c07d11e-20b9-851d-e053-ca3ca8c0ca7f,47267007,10121,IE05,Southern,IE053,South-West,CK,Cork County,18170,47267,Newmarket,47267007,A047267007,5
1557,4c07d11e-2076-851d-e053-ca3ca8c0ca7f,47277023,10140,IE05,Southern,IE053,South-West,CK,Cork County,18101,47277,Rathcooney (Part Rural),47277023,A047277023,5
